academic_freq,non_academic_freq,phrase,ratio
33,13,lip movement,2.538461538461538
36,1,visual feedback,36.0
37,1,denomina,37.0
400,1,relative importance,400.0
83,1,conclusion section,83.0
10,4,informational value,2.5
1168,8,same data,146.0
103,1,transfer component,103.0
3,2,week time period,1.5
46,1,tilburg university,46.0
58,34,deaf people,1.705882352941176
3795,114,english word,33.28947368421053
74,21,narrative structure,3.523809523809524
147,74,simple task,1.986486486486486
5783,1832,meeting,3.156659388646288
275,1,final evaluation,275.0
26,7,ministration,3.714285714285714
20878,570,attribute,36.62807017543859
542,14,improved performance,38.71428571428572
48,22,particular person,2.181818181818182
1392,9,semantic space,154.6666666666667
66,4,java api,16.5
118,5,hypothesis testing,23.6
52,1,ontology language,52.0
105,1,word repetition,105.0
14,1,implementation level,14.0
15,3,korean government,5.0
133,37,signal processing,3.594594594594595
25,2,ordinary conversation,12.5
29,6,term result,4.833333333333333
133,1,language type,133.0
24146,11,natural language,2195.090909090909
41989,389,alignment,107.9408740359897
9,1,sincere gratitude,9.0
191,2,specific class,95.5
21,10,arabic alphabet,2.1
9,1,direct object pronoun,9.0
270,13,specific application,20.76923076923077
2722,124,inflection,21.95161290322581
147,6,actual number,24.5
14475,387,syntax,37.4031007751938
210,2,inference engine,105.0
119515,17897,number,6.677934849416103
206,2,certain context,103.0
39,1,dialogue example,39.0
23,1,objective evidence,23.0
68,1,probability space,68.0
53051,8303,topic,6.389377333493917
392,7,idiomatic expression,56.0
18,1,high diversity,18.0
1488,8,generation system,186.0
35,1,product rule,35.0
49,4,appropriate information,12.25
61,2,training problem,30.5
2818,1,feature value,2818.0
457,9,subordination,50.77777777777778
1020,21,word translation,48.57142857142857
5116,832,consideration,6.149038461538462
37,8,sincere thanks,4.625
371,1,target object,371.0
22,2,empty position,11.0
10,2,test scene,5.0
161,2,processing difficulty,80.5
33,4,cdf,8.25
505,3,concreteness,168.3333333333333
68,3,character language,22.66666666666667
136,3,information value,45.33333333333334
28,2,useful task,14.0
2,1,systemic functional perspective,2.0
23,13,little context,1.769230769230769
16,3,material object,5.333333333333333
35,1,measure phrase,35.0
71,29,mumbai,2.448275862068965
43,6,google translator,7.166666666666667
109,2,correct value,54.5
24,8,oman,3.0
20,6,translation exercise,3.333333333333333
7408,8,crf,926.0
198,1,wildcards,198.0
1064,202,basic idea,5.267326732673268
5,2,meaningful interaction,2.5
20,2,korean character,10.0
10,2,first digit,5.0
957,579,case study,1.652849740932643
30,3,html format,10.0
347,1,language group,347.0
694,1,answer type,694.0
7,3,phone keypad,2.333333333333333
8,5,heartfelt thanks,1.6
345,7,crucial role,49.28571428571428
66,3,word section,22.0
666,1,english wikipedia,666.0
6,1,implementation framework,6.0
67,2,formal method,33.5
12,1,online english,12.0
427,4,iterate,106.75
3,1,meaningful argument,3.0
287,76,province,3.776315789473684
93,5,future issue,18.6
68,27,oed,2.518518518518519
9203,4138,technology,2.224021266312228
134,1,transition model,134.0
2314,26,regular expression,89.0
9,4,killer game,2.25
109,1,fixed value,109.0
4,1,satisfactory theory,4.0
87,1,explanatory power,87.0
349,2,default parameter,174.5
546,9,scl,60.66666666666666
3,1,subjunctive mode,3.0
74,3,message length,24.66666666666667
100,1,current goal,100.0
14,2,corresponding description,7.0
412,1,decoding process,412.0
129,11,source file,11.72727272727273
1343,162,chomsky,8.290123456790123
78,27,interface design,2.888888888888889
8,2,example template,4.0
171,6,information flow,28.5
85,3,tld,28.33333333333333
27,1,minimum score,27.0
799,5,histogram,159.8
9,1,visual contact,9.0
105,3,product type,35.0
16,8,concise text,2.0
3527,49,indexing,71.9795918367347
817,6,correct translation,136.1666666666667
161,2,optimal performance,80.5
21,1,example number,21.0
35,1,phonetic translation,35.0
42,1,autocorrelation,42.0
12,4,theoretical material,3.0
1524,3,evaluator,508.0
4679,15,acl,311.9333333333333
10,1,translation methodology,10.0
36,10,class structure,3.6
156,1,memory usage,156.0
22,1,logical next step,22.0
3028,1855,publication,1.632345013477089
141,8,data quality,17.625
2821,1,training example,2821.0
1817,38,markup,47.81578947368421
49,1,fast speech,49.0
15,2,method approach,7.5
37,7,pervasiveness,5.285714285714286
5,1,readability aspect,5.0
8,5,magic rule,1.6
6927,11,error rate,629.7272727272727
1955,2,linguistic knowledge,977.5
21896,2071,summary,10.57267020762916
135,1,subdomains,135.0
103,4,class value,25.75
296,1,randomization,296.0
7,1,fact rule,7.0
30365,31,utterance,979.516129032258
302,4,sentence word,75.5
74507,12079,paper,6.168308634820764
6,2,punctuation style,3.0
23,4,academic prose,5.75
241,15,french translation,16.06666666666667
231,3,lections,77.0
305,23,electronic dictionary,13.26086956521739
17,1,chunk data,17.0
16820,9115,relationship,1.845309928688974
2,1,wundt,2.0
5631,20,speech recognition,281.55
30,1,certain subset,30.0
3750,64,keyword,58.59375
11,1,telemedicine,11.0
194,13,semicolon,14.92307692307692
21,4,minimum information,5.25
3,1,university research program,3.0
200,5,cambridge university press,40.0
74,1,situational context,74.0
44,1,medical informatics,44.0
302,28,detailed discussion,10.78571428571429
249,1,linguistic model,249.0
1163,1,search algorithm,1163.0
31,3,simple transfer,10.33333333333333
25,5,false conclusion,5.0
106,41,interest rate,2.585365853658537
248,5,next iteration,49.6
5139,1686,journal,3.048042704626334
1450,2,disjunction,725.0
11,1,fe2,11.0
79,9,sampling rate,8.777777777777779
9,1,paste method,9.0
160,19,scientific literature,8.421052631578947
1808,7,ance,258.2857142857143
217,2,string model,108.5
503,15,root word,33.53333333333333
139,5,output format,27.8
109,11,sentence end,9.909090909090908
35,1,feature data,35.0
93,4,basic notion,23.25
53,2,new methodology,26.5
1660,2,prosody,830.0
11,1,reference function,11.0
61898,9608,error,6.442339716902581
376,1,speech system,376.0
212,5,factorial,42.4
946,1,language system,946.0
138,1,peking university,138.0
572,1,feature model,572.0
225,1,simple algorithm,225.0
179,1,grammatical analysis,179.0
42,7,exactness,6.0
23,6,overall context,3.833333333333333
1684,216,edits,7.796296296296297
32,1,generous support,32.0
354,189,mccoy,1.873015873015873
38,14,blind people,2.714285714285714
130,40,hamburg,3.25
123,13,text format,9.461538461538462
548,8,anova,68.5
72,1,approximation method,72.0
4,1,example hmm,4.0
617,20,roget,30.85
87,1,preposition phrase,87.0
3,1,generous work,3.0
7,1,rgb color,7.0
26,9,academic community,2.888888888888889
5418,2,development set,2709.0
134,5,whole phrase,26.8
20,10,visual description,2.0
378,42,particular case,9.0
2174,1,support vector machine,2174.0
142,9,recherche,15.77777777777778
192,3,topic information,64.0
6,3,person interaction,2.0
182,6,standard technique,30.33333333333333
3,1,kinect data,3.0
274,1,course relation,274.0
1599,1,lexical information,1599.0
35,1,necessary data,35.0
25,2,source version,12.5
7,2,shimon,3.5
135,14,brief discussion,9.642857142857142
5,1,unbiased comparison,5.0
626,112,single character,5.589285714285714
273,45,particular topic,6.066666666666666
401,1,maximum likelihood estimation,401.0
401,2,particular language,200.5
139,1,analysis model,139.0
627,53,simple example,11.83018867924528
14,1,model difference,14.0
24,1,query syntax,24.0
54338,127,annotation,427.8582677165354
1188,2,linguistic theory,594.0
9,2,dynamic setting,4.5
23004,9268,speaker,2.482088908070781
193,33,tagalog,5.848484848484849
108,6,intentionality,18.0
254,2,german sentence,127.0
24,1,authoritativeness,24.0
1859,1,maximum likelihood,1859.0
39,2,specific sequence,19.5
941,60,pinyin,15.68333333333333
869,2,text analysis,434.5
12,3,pdb,4.0
164,20,connectedness,8.2
122,5,sampling technique,24.4
14,3,english poetry,4.666666666666667
19,3,post message,6.333333333333333
82,1,dialog turn,82.0
266,3,pattern match,88.66666666666667
22,12,trivial matter,1.833333333333333
85,39,medical information,2.179487179487179
21,1,third parameter,21.0
410,10,boldface,41.0
617,5,learning problem,123.4
33,1,iim,33.0
2888,14,proper noun,206.2857142857143
11487,21,ontology,547.0
50959,2048,category,24.88232421875
18,3,training topic,6.0
6,1,background colour,6.0
12,5,map information,2.4
87,1,alignment strategy,87.0
29,8,application example,3.625
7,1,predefined text,7.0
98,1,alignment procedure,98.0
5,1,course selection,5.0
60,9,syllogism,6.666666666666667
184,1,alignment tool,184.0
184,1,european chapter,184.0
28,1,complex sentence structure,28.0
30,13,budget constraint,2.307692307692307
353,2,learning procedure,176.5
244,3,similar method,81.33333333333333
114,22,text size,5.181818181818182
159,2,exact test,79.5
21,2,configurability,10.5
257,1,model structure,257.0
56,9,mouse cursor,6.222222222222222
146,1,processing phase,146.0
70528,142,noun,496.6760563380282
58,23,different example,2.521739130434783
612,1,optimality,612.0
2,1,available approximation,2.0
2,1,patient feeling,2.0
631,13,different task,48.53846153846154
344,3,base system,114.6666666666667
12079,1112,complexity,10.86241007194245
114,3,empirical approach,38.0
34,7,cognitive ability,4.857142857142857
821,12,average length,68.41666666666667
294,5,new phrase,58.8
74,2,basic expression,37.0
444,2,global context,222.0
644,2,unl,322.0
1087,8,estimator,135.875
1164,4,precondition,291.0
64,1,same graph,64.0
6,3,additional person,2.0
38,1,dictionary approach,38.0
20,12,structuralism,1.666666666666667
6,2,single customer,3.0
285,1,same data set,285.0
63,1,problem definition,63.0
313,11,respondent,28.45454545454545
6,1,bibliographical data,6.0
43,4,feedback mechanism,10.75
860,1,distance measure,860.0
12912,269,wikipedia,48.0
454,1,available data,454.0
171,10,questioner,17.1
1408,39,attribution,36.1025641025641
3,2,orderliness,1.5
33,5,search mode,6.6
116,6,significant progress,19.33333333333333
55,2,request information,27.5
57,34,whole class,1.676470588235294
33,1,vocabulary selection,33.0
77,2,actual sentence,38.5
45,1,weightage,45.0
4841,49,approximation,98.79591836734694
51,1,systemic functional linguistics,51.0
136,1,erroneous word,136.0
49,11,relevant example,4.454545454545454
88,2,memory cell,44.0
222,54,specific problem,4.111111111111111
108,3,character position,36.0
540,1,japanese sentence,540.0
119,8,literal interpretation,14.875
47,1,general applicability,47.0
24,1,appropriate annotation,24.0
368,140,currency,2.628571428571429
34,1,functional level,34.0
127,8,biological process,15.875
444,1,test example,444.0
26,1,data issue,26.0
15,1,causal inference,15.0
270,2,match score,135.0
85,31,useful way,2.741935483870968
23905,8306,addition,2.878039971105225
281,1,sense label,281.0
32,4,target child,8.0
1006,372,owl,2.704301075268817
69,6,meaningfulness,11.5
4,1,requirement information,4.0
27,5,new activation,5.4
10,1,story analysis,10.0
32,1,honorific form,32.0
6,2,architecture diagram,3.0
22,2,stimulus response,11.0
9,1,full professor,9.0
965,632,copyright,1.526898734177215
91,1,particular object,91.0
91,3,simple structure,30.33333333333333
18413,39,semantics,472.1282051282051
273,2,current context,136.5
29865,2814,dictionary,10.61300639658849
8,2,seinem,4.0
240,67,new technique,3.582089552238806
426,12,acm,35.5
159,1,possible approach,159.0
80,1,human cognition,80.0
38,22,original research,1.727272727272727
9,1,system suggestion,9.0
48,1,speech communication,48.0
3327,1379,www,2.412617839013778
97,1,relational model,97.0
233,7,xpath,33.28571428571428
55,1,vocabulary learning,55.0
46,25,previous character,1.84
19,1,specific grammar rule,19.0
5,1,implicit acknowledgement,5.0
18,4,proper definition,4.5
40,3,specific implementation,13.33333333333333
29,1,taxonomic relationship,29.0
2108,1,development data,2108.0
34,3,interop,11.33333333333333
7355,7,negation,1050.714285714286
585,10,alternative approach,58.5
24,2,overall coherence,12.0
6,3,coherent view,2.0
2656,6,annotating,442.6666666666667
966,1,baseline method,966.0
605,41,simple sentence,14.75609756097561
4,2,audio feedback,2.0
17,1,example approach,17.0
93,2,standard grammar,46.5
46,2,style analysis,23.0
999,75,different method,13.32
12,1,sequential method,12.0
2,1,site youtube,2.0
5,3,appropriate tone,1.666666666666667
159,3,biomedicine,53.0
52,4,chinese poetry,13.0
192,42,word processing,4.571428571428571
90,3,tuning method,30.0
54,2,empirical basis,27.0
3,1,intuitive structure,3.0
1790,602,division,2.973421926910299
30,2,logical statement,15.0
2,1,principle algorithm,2.0
12162,165,paraphrase,73.7090909090909
25,4,s01,6.25
481,4,single model,120.25
42,2,simple syntax,21.0
165,21,nicht,7.857142857142857
98,18,ann arbor,5.444444444444445
51,3,phonetic transliteration,17.0
21,3,functionalism,7.0
11820,698,equation,16.93409742120344
13,1,third index,13.0
7,2,chiang mai,3.5
333,1,case role,333.0
52,4,compression algorithm,13.0
1746,230,next step,7.591304347826087
284,1,automatic detection,284.0
3175,1,search space,3175.0
74,6,thai language,12.33333333333333
68,7,basic framework,9.714285714285714
3539,109,single word,32.46788990825688
915,380,grammatical error,2.407894736842105
7,3,marriage certificate,2.333333333333333
458,3,different sentence,152.6666666666667
2588,1,word class,2588.0
33342,6422,technique,5.191840548115851
65,1,hypothesis set,65.0
344,12,xml file,28.66666666666667
257,2,american journal,128.5
8649,650,default,13.30615384615385
1537,535,different kind,2.872897196261682
78,8,distinctiveness,9.75
10,1,call data,10.0
246,1,user behavior,246.0
53,2,first list,26.5
3,1,interface functionality,3.0
256,12,information theory,21.33333333333333
18,1,table structure,18.0
698,1,trigger word,698.0
844,12,outlier,70.33333333333333
468,4,final output,117.0
100,12,particular event,8.333333333333334
123,1,length model,123.0
23,4,performance enhancement,5.75
5,3,suitable description,1.666666666666667
43,23,useful technique,1.869565217391304
98,2,doha,49.0
41,3,different methodology,13.66666666666667
15,1,theoretical concern,15.0
9758,58,reordering,168.2413793103448
77,7,efficient manner,11.0
4600,622,guideline,7.395498392282958
5,1,phrase stress,5.0
196,4,common sense knowledge,49.0
24,1,contextual structure,24.0
123,1,document text,123.0
4,1,hindi vocabulary,4.0
454,5,majority vote,90.8
38253,411,graph,93.07299270072993
108,5,single concept,21.6
421,21,new text,20.04761904761905
82922,2345,context,35.36119402985074
4,1,online competition,4.0
192,1,speech production,192.0
159,3,genre classification,53.0
325,5,decision process,65.0
39,1,formal writing,39.0
175,8,model fit,21.875
260,1,evaluation procedure,260.0
2,1,property evaluation,2.0
7,1,standard written english,7.0
16,3,coherent paragraph,5.333333333333333
44,5,standard topic,8.8
4,1,clear expectation,4.0
68,8,new function,8.5
39,1,oriented perspective,39.0
134,1,case grammar,134.0
3,2,specific measurement,1.5
316,4,particular task,79.0
3,2,kaolin,1.5
1594,9,parallel text,177.1111111111111
1314,31,search result,42.38709677419355
173,86,gemini,2.011627906976744
254,37,pattern recognition,6.864864864864865
364,9,search process,40.44444444444444
269,1,lookup table,269.0
2978,2,probability distribution,1489.0
1436,156,clarification,9.205128205128204
584,32,cognition,18.25
72,1,right argument,72.0
45,4,preterite,11.25
1604,8,system performance,200.5
59,2,list feature,29.5
207,1,positive polarity,207.0
76,3,first module,25.33333333333333
22,9,human genome,2.444444444444445
53,1,word chain,53.0
36,7,video sequence,5.142857142857143
7,4,use run,1.75
49,2,theoretical study,24.5
440,3,fixed number,146.6666666666667
26,11,user interface design,2.363636363636364
27,6,influential work,4.5
248,3,iterating,82.66666666666667
4,1,process overview,4.0
147,11,line model,13.36363636363636
1163,336,diagnosis,3.461309523809524
17982,14,data set,1284.428571428571
14,1,meaningful interpretation,14.0
288,9,medical text,32.0
175,96,depth analysis,1.822916666666667
11,1,limited feature set,11.0
198,2,homomorphism,99.0
136,1,effect size,136.0
11,1,biomolecules,11.0
1001,15,zhu,66.73333333333333
30,7,cuneiform,4.285714285714286
23,1,traditional analysis,23.0
58,4,sentence beginning,14.5
17256,7803,purpose,2.211457131872357
97,14,comprehensive set,6.928571428571429
121,21,problem solver,5.761904761904762
22,1,implementation language,22.0
3,1,web service implementation,3.0
102,3,current user,34.0
1614,1,domain knowledge,1614.0
58,6,language material,9.666666666666666
297,11,ici,27.0
23,2,type concept,11.5
54,4,simultaneity,13.5
13,1,constructive solution,13.0
147,5,basic method,29.4
47,1,diagnostic evaluation,47.0
722,50,news story,14.44
433,92,same concept,4.706521739130435
218,1,different representation,218.0
10,1,page level,10.0
362,16,empirical evidence,22.625
48,4,german system,12.0
1519,1,sures,1519.0
137,9,xml schema,15.22222222222222
1645,1,centroid,1645.0
16,1,cognitive activity,16.0
10,1,polynomial approximation,10.0
234,1,theoretical linguistics,234.0
84,11,available source,7.636363636363637
24,5,psychological point,4.8
61,3,subjective information,20.33333333333333
2333,65,data structure,35.89230769230769
63,1,usage frequency,63.0
710,24,current system,29.58333333333333
361,4,similar performance,90.25
9,2,suitable solution,4.5
82,1,word sample,82.0
719,1,recognition error,719.0
62,13,certain length,4.769230769230769
31,11,regular text,2.818181818181818
30,1,german learner,30.0
3,1,input piece,3.0
268,3,chain rule,89.33333333333333
355,8,literal meaning,44.375
