academic_freq,non_academic_freq,phrase,ratio
271,54,sampson,5.018518518518518
44,5,satisfactory solution,8.8
29865,2814,dictionary,10.61300639658849
3,2,login system,1.5
32,1,class effect,32.0
3337,2178,management,1.532139577594123
120,42,language version,2.857142857142857
80,1,biomedical research,80.0
17056,353,adjective,48.31728045325779
20,12,structuralism,1.666666666666667
6,2,predictable behavior,3.0
64,2,combined set,32.0
4,1,academic context,4.0
7,1,novel paradigm,7.0
80,1,various knowledge,80.0
660,16,possible combination,41.25
463,41,chu,11.29268292682927
9,1,phonetic approach,9.0
69,6,meaningfulness,11.5
6,2,repetition pattern,3.0
1337,55,language learning,24.30909090909091
16,6,scientific topic,2.666666666666667
211,50,necessary information,4.22
9,1,word renaissance,9.0
79,1,grammatical element,79.0
208,9,sufficient information,23.11111111111111
30,7,georgetown university,4.285714285714286
67,1,global approach,67.0
9832,1140,contribution,8.624561403508771
3,2,genre change,1.5
219,1,formal description,219.0
2,1,different ragas,2.0
64,6,pragmatic approach,10.66666666666667
124,3,expository text,41.33333333333334
43,2,goffman,21.5
18,1,structuring method,18.0
25,1,application framework,25.0
9,1,baseline pattern,9.0
30,8,indiana university,3.75
28,7,arabic dictionary,4.0
38,1,test post,38.0
12221,111,gold standard,110.0990990990991
6,3,person interaction,2.0
35,1,such chain,35.0
7,1,abstract version,7.0
52,1,target problem,52.0
44,1,situation theory,44.0
111,1,voting method,111.0
4633,1,syntactic structure,4633.0
16,2,information level,8.0
56,1,utrecht,56.0
9,2,putonghua,4.5
104,3,convex hull,34.66666666666666
17,3,checkboxes,5.666666666666667
88,2,user data,44.0
286,28,significant number,10.21428571428571
30,4,critical importance,7.5
19,1,nynorsk,19.0
928,15,data source,61.86666666666667
2539,7,feature function,362.7142857142857
115,1,selection problem,115.0
273,4,language phrase,68.25
17,1,logarithmic function,17.0
262,4,third step,65.5
210,2,eigenvectors,105.0
2011,4,statistical model,502.75
624,8,data model,78.0
2330,375,implication,6.213333333333333
2151,655,html,3.283969465648855
57,34,whole class,1.676470588235294
175,3,additional language,58.33333333333334
94,4,objective evaluation,23.5
2306,125,url,18.448
222,1,level representation,222.0
162,40,short description,4.05
1012,3,recognition system,337.3333333333333
2477,27,grammar rule,91.74074074074075
431,197,grade level,2.187817258883249
504,4,research area,126.0
99,2,verb inflection,49.5
94,2,maximum distance,47.0
218,7,general text,31.14285714285714
3,1,sentence formulation,3.0
12,3,text definition,4.0
66,16,topic area,4.125
42,1,vocabulary set,42.0
3,1,phrase situation,3.0
406,85,limited amount,4.776470588235294
92,1,channel approach,92.0
605,28,backtracking,21.60714285714286
44,1,compositional method,44.0
19,1,conversation model,19.0
41,2,detailed feedback,20.5
84,4,single object,21.0
1463,12,standard deviation,121.9166666666667
2,1,latter item,2.0
21,10,arabic alphabet,2.1
608,9,factuality,67.55555555555556
179,23,columbia university,7.782608695652174
57,1,correct path,57.0
12546,398,implementation,31.52261306532663
27,1,research paradigm,27.0
429,1,score function,429.0
50,10,patient care,5.0
479,8,lexicography,59.875
300,2,translation approach,150.0
14,1,implementation level,14.0
5,1,citation method,5.0
3,1,literature lead,3.0
7,1,audio server,7.0
143,2,segment length,71.5
7559,812,configuration,9.30911330049261
181,4,english source,45.25
51,1,preposition article,51.0
127,24,reference list,5.291666666666667
316,41,character set,7.707317073170731
32,1,intended goal,32.0
59,4,performance data,14.75
25,6,subgenres,4.166666666666667
78,8,distinctiveness,9.75
3,2,chart number,1.5
176,21,symposium,8.380952380952381
1223,93,other case,13.1505376344086
73,20,specific point,3.65
2084,33,spoken language,63.15151515151515
107,3,problem domain,35.66666666666666
499,1,elided,499.0
70,3,correct case,23.33333333333333
133,26,copyright law,5.115384615384615
48,1,sentence topic,48.0
418,4,event time,104.5
21,2,counterfactuals,10.5
4,1,successful writing style,4.0
10,1,page level,10.0
573,2,specific knowledge,286.5
161,3,common topic,53.66666666666666
102,1,computational theory,102.0
528,123,multiple choice,4.292682926829269
1718,36,applicability,47.72222222222222
909,43,single sentence,21.13953488372093
195,44,workspace,4.431818181818182
171,10,questioner,17.1
616,46,new rule,13.39130434782609
52,9,actual score,5.777777777777778
168,1,complementarity,168.0
2758,353,grid,7.813031161473088
12,1,level programming language,12.0
51,15,geographic area,3.4
111,1,chinese document,111.0
8,1,grammatical accuracy,8.0
31849,2079,component,15.31938431938432
455,16,discontinuity,28.4375
715,70,end user,10.21428571428571
77,4,third model,19.25
78,1,word semantics,78.0
32,2,first order predicate logic,16.0
26,1,tutorial session,26.0
241,8,stanford university,30.125
7246,5,referent,1449.2
234,21,workload,11.14285714285714
2872,12,predictor,239.3333333333333
39,1,semantic problem,39.0
4,1,reasonable goal,4.0
5653,222,paradigm,25.46396396396396
70,5,language difference,14.0
24,1,study design,24.0
8,1,genre analysis,8.0
1617,9,pps,179.6666666666667
26,2,construction problem,13.0
429,8,lakoff,53.625
7,2,implementation approach,3.5
183,3,logical analysis,61.0
23,2,subsequent model,11.5
6501,29,prefix,224.1724137931035
1658,2,word error,829.0
11,1,romansh,11.0
45,1,calculation method,45.0
29,3,contextual analysis,9.666666666666666
2,1,undergraduate training,2.0
8,1,strong punctuation,8.0
58,4,xml database,14.5
3,2,attentive listening,1.5
586,1,etzioni,586.0
576,4,optimisation,144.0
3,2,calendar information,1.5
29,3,next letter,9.666666666666666
488,26,complete sentence,18.76923076923077
29,2,color emotion,14.5
25,2,open university,12.5
2,1,definition information,2.0
99,2,original formulation,49.5
57,1,new sequence,57.0
47,1,hierarchical information,47.0
98,29,misalignment,3.379310344827586
344,3,base system,114.6666666666667
48,1,standard output,48.0
20,2,format conversion,10.0
9,4,level noise,2.25
172,14,usenet,12.28571428571429
7,1,operational level,7.0
55,7,certain information,7.857142857142857
87,2,appropriate answer,43.5
21,9,intuitive approach,2.333333333333333
10,6,change format,1.666666666666667
12106,2464,resolution,4.91314935064935
155,19,text editor,8.157894736842104
109,1,grammar learning,109.0
1392,9,semantic space,154.6666666666667
116,8,configuration file,14.5
42,2,positive evaluation,21.0
13,2,basic capability,6.5
1955,2,linguistic knowledge,977.5
173,12,email message,14.41666666666667
507,1,linear order,507.0
123,6,conventional method,20.5
8,1,parent interaction,8.0
1041,4,statistical approach,260.25
40,7,different symbol,5.714285714285714
6420,19,morphology,337.8947368421053
57,17,common goal,3.352941176470588
63,1,convexity,63.0
6,1,resource class,6.0
4,1,single principle,4.0
42,1,identification tool,42.0
25,1,text revision,25.0
3073,46,categorization,66.80434782608695
19,3,income inequality,6.333333333333333
746,255,mimic,2.925490196078431
184,11,graphical interface,16.72727272727273
1342,2,regression model,671.0
4,1,bechdel test,4.0
328,1,heterogeneity,328.0
241,12,same object,20.08333333333333
268,13,theoretical framework,20.61538461538462
6,1,marvin minsky,6.0
94,3,present case,31.33333333333333
449,3,word set,149.6666666666667
890,5,right context,178.0
70,1,conversation analysis,70.0
8,1,typical use case,8.0
3431,1,speech tag,3431.0
134,1,minimum value,134.0
23,1,partial text,23.0
93,4,basic notion,23.25
10,4,informational value,2.5
35,4,true answer,8.75
61,1,defined word,61.0
323,52,spell checker,6.211538461538462
12,1,vocabulary database,12.0
157,12,appropriate word,13.08333333333333
2,1,english sentence word,2.0
92280,4703,score,19.62151817988518
36,5,discovery process,7.2
269,8,grammatical rule,33.625
1037,2,channel model,518.5
909,1,structure tree,909.0
135,60,right answer,2.25
14,1,relative power,14.0
54,2,empirical basis,27.0
4771,73,keywords,65.35616438356165
202,12,text quality,16.83333333333333
20,1,grammatical component,20.0
433,1,oriented dialogue,433.0
124,2,training portion,62.0
2787,244,pivot,11.42213114754098
137,35,vocalization,3.914285714285714
1236,517,compatibility,2.390715667311412
19,1,context character,19.0
246,1,user behavior,246.0
2,1,backlinks,2.0
30,1,turkish language,30.0
205,2,performance evaluation,102.5
50,5,class method,10.0
6829,498,specification,13.71285140562249
24,10,cyrillic alphabet,2.4
33,2,particular configuration,16.5
20,7,john wiley,2.857142857142857
69,2,database table,34.5
120,11,spanish text,10.90909090909091
37,3,programming model,12.33333333333333
76889,18639,level,4.125167659209185
6,1,open source information,6.0
663,138,faculty,4.804347826086956
109,3,side information,36.33333333333334
18,1,object agreement,18.0
50,1,partial phrase,50.0
46,1,thesis proposal,46.0
418,1,model performance,418.0
9758,58,reordering,168.2413793103448
11123,67,iteration,166.0149253731343
9,1,editing text,9.0
1020,140,funding,7.285714285714286
290,3,normal distribution,96.66666666666667
96,1,comprehension test,96.0
1534,126,current state,12.17460317460317
89,21,common phrase,4.238095238095238
36,1,clustering analysis,36.0
28,2,training effect,14.0
39,2,order predicate logic,19.5
93,7,interdependence,13.28571428571429
93,3,idiomatic phrase,31.0
7,2,baltimore county,3.5
3928,36,next section,109.1111111111111
544,2,modularity,272.0
4,1,narrative convention,4.0
118,18,restaurant review,6.555555555555555
1270,10,recursion,127.0
12,5,map information,2.4
28,1,duplicate sentence,28.0
662,1,informativeness,662.0
154,6,central problem,25.66666666666667
541,1,second approach,541.0
128,1,comparable text,128.0
1399,54,tutoring,25.90740740740741
225,8,student essay,28.125
4,1,positive situation,4.0
22,1,erlangen,22.0
9,5,specific site,1.8
654,3,system use,218.0
91,1,particular object,91.0
11,1,data normalization,11.0
584,6,large data,97.33333333333333
1188,12,verb form,99.0
80,1,matching model,80.0
32,9,initial time,3.555555555555555
6490,114,vowel,56.92982456140351
771,85,newspaper article,9.070588235294117
3,1,cyrillic text,3.0
250,43,responsiveness,5.813953488372093
82,21,physical world,3.904761904761905
362,123,singapore,2.943089430894309
48,6,challenging issue,8.0
80,37,copenhagen,2.162162162162162
98,1,different research,98.0
91,1,single input,91.0
119,1,fruitful discussion,119.0
364,9,search process,40.44444444444444
6708,1,natural language processing,6708.0
1268,760,excerpt,1.668421052631579
1000,170,brevity,5.882352941176471
1857,2,direct object,928.5
8,1,interactive communication,8.0
31,3,rule structure,10.33333333333333
130,3,abelson,43.33333333333334
335,149,abe,2.248322147651007
13473,1,disambiguation,13473.0
63,2,writing task,31.5
9,1,bibliographical entry,9.0
69,1,scientific discourse,69.0
5,2,example message,2.5
17,4,specific solution,4.25
28,1,explicit sentence,28.0
74507,12079,paper,6.168308634820764
37,2,content provider,18.5
5,1,evaluative comment,5.0
2,1,series modelling,2.0
418,14,scoring system,29.85714285714286
327,20,key term,16.35
137,29,miscommunication,4.724137931034483
1162,31,raters,37.48387096774194
702,5,dimensional space,140.4
4046,1611,command,2.511483550589696
18,1,student move,18.0
136,3,second language acquisition,45.33333333333334
17,4,email system,4.25
54,2,finnish word,27.0
56,1,algorithmic approach,56.0
485,2,standard word,242.5
1188,1,machine learning technique,1188.0
2227,18,subsection,123.7222222222222
71,1,lexicology,71.0
188,2,language semantics,94.0
4,1,speech functionality,4.0
2821,192,idiom,14.69270833333333
2,1,practice monologue,2.0
10,2,such code,5.0
392,21,passive voice,18.66666666666667
15,1,pronoun usage,15.0
17,2,potential weakness,8.5
725,1,rule application,725.0
22,2,stimulus response,11.0
176,2,exact solution,88.0
544,215,simulator,2.530232558139535
82,1,word sample,82.0
17,7,construction time,2.428571428571428
145,7,working group,20.71428571428572
11,2,renderer,5.5
49,24,strong argument,2.041666666666667
3,1,easy calculation,3.0
44,11,address problem,4.0
14,1,study data,14.0
10,1,large scale question,10.0
18,1,quantum logic,18.0
180,19,w3c,9.473684210526315
1553,21,special case,73.95238095238095
3741,2175,passage,1.72
64,15,harvard university,4.266666666666667
351,11,complex structure,31.90909090909091
29,6,biographical data,4.833333333333333
2329,32,chiang,72.78125
133,37,signal processing,3.594594594594595
99,11,encyclopedic knowledge,9.0
65,1,sensor data,65.0
631,13,different task,48.53846153846154
56,1,recursive function,56.0
728,1,directed graph,728.0
54,1,kazakh language,54.0
19181,122,nlp,157.2213114754098
103,1,correct category,103.0
287,9,eca,31.88888888888889
296,1,randomization,296.0
656,1,parent node,656.0
4403,138,hindi,31.90579710144927
142,5,microfilm,28.4
10,1,test output,10.0
457,3,human performance,152.3333333333333
680,8,subscript,85.0
8,1,indexing procedure,8.0
36,3,knowledge information,12.0
5,1,inherent value,5.0
25,2,carers,12.5
6,3,traffic situation,2.0
2924,1,perceptron,2924.0
28,1,digitisation,28.0
7086,194,computing,36.52577319587629
9536,4424,ordering,2.155515370705244
178,8,illustrative example,22.25
11,7,attentive reader,1.571428571428571
14,1,exponentiation,14.0
16,3,simple paragraph,5.333333333333333
58,11,development work,5.272727272727272
67,1,sense meaning,67.0
76,2,update function,38.0
9,4,language format,2.25
88,18,language study,4.888888888888889
37,1,artificial intelligence research,37.0
3,1,annual series,3.0
18,4,edge research,4.5
79,36,vocabulary list,2.194444444444445
2539,220,committee,11.54090909090909
229,6,language grammar,38.16666666666666
11,2,algebraic manipulation,5.5
8,1,short talk,8.0
29,3,index number,9.666666666666666
524,88,carlo,5.954545454545454
24,3,underestimation,8.0
44,1,sentence rule,44.0
27,2,visual focus,13.5
2495,610,alphabet,4.090163934426229
115,2,poisson distribution,57.5
7,1,html interface,7.0
39,2,type specification,19.5
121,2,maximum depth,60.5
105,1,wikis,105.0
92,29,peut,3.172413793103448
50,6,business intelligence,8.333333333333334
202,4,accurate model,50.5
47,1,active learning strategy,47.0
308,17,determinism,18.11764705882353
5,1,syntax course,5.0
2732,27,integer,101.1851851851852
3,2,example theory,1.5
202,1,spelling variation,202.0
263,7,special interest group,37.57142857142857
122,5,sampling technique,24.4
41,3,programming paradigm,13.66666666666667
19,3,list format,6.333333333333333
7,2,design application,3.5
50,1,connectionism,50.0
36,7,informative content,5.142857142857143
42,2,document source,21.0
25,4,s01,6.25
8471,8,target language,1058.875
4978,370,effectiveness,13.45405405405405
60,1,dependency theory,60.0
383,55,specific topic,6.963636363636364
25,3,possible move,8.333333333333334
17,1,h1n1,17.0
65,5,problem report,13.0
20,1,correct definition,20.0
22,1,list value,22.0
364,3,single system,121.3333333333333
4,2,concise list,2.0
4,1,explicit usage,4.0
16820,9115,relationship,1.845309928688974
4413,172,other language,25.65697674418605
490,95,tel,5.157894736842105
799,5,histogram,159.8
22,1,usage information,22.0
37,13,relevant issue,2.846153846153846
2248,336,comprehension,6.690476190476191
5,1,paper alignment,5.0
91,27,personal computer,3.37037037037037
8,1,target accuracy,8.0
4379,38,taxonomy,115.2368421052632
154,14,input source,11.0
22,10,equivocation,2.2
3,2,much irrelevant information,1.5
91,1,hierarchical organization,91.0
4,1,address text,4.0
817,6,correct translation,136.1666666666667
52,1,learning context,52.0
22,1,name data,22.0
27,6,important technique,4.5
13954,2077,operation,6.718343765045739
53,35,zip code,1.514285714285714
9,1,generous contribution,9.0
691,3,research community,230.3333333333333
819,2,annual meeting,409.5
27,1,concept repetition,27.0
56,2,linear approach,28.0
45,4,minimal description,11.25
270,1,step size,270.0
35,1,message content,35.0
3718,9,perplexity,413.1111111111111
42,2,complex method,21.0
877,28,priming,31.32142857142857
453,1,context free language,453.0
204,1,abstract level,204.0
48,6,final report,8.0
73,4,online system,18.25
6,1,dictionary description,6.0
13,6,continued support,2.166666666666667
19203,398,agreement,48.24874371859296
225,1,simple algorithm,225.0
584,32,cognition,18.25
46,11,specific order,4.181818181818182
72,3,early research,24.0
9,5,simple summary,1.8
177,10,french text,17.7
7,2,fundamental data structure,3.5
38,1,dictionary approach,38.0
31,4,basic procedure,7.75
3,1,interface functionality,3.0
16973,5009,field,3.388500698742264
121,1,machine interaction,121.0
30,1,text view,30.0
18,2,mathematical formalism,9.0
84,3,word image,28.0
382,3,additional data,127.3333333333333
11,1,statistical speech recognition,11.0
66,1,workshop series,66.0
12,6,different plan,2.0
2016,374,analogy,5.390374331550802
15,4,actual interaction,3.75
7,1,phone match,7.0
93,58,video recording,1.603448275862069
31,3,collaborative project,10.33333333333333
24,4,arabic one,6.0
172,1,indic,172.0
75,2,problem space,37.5
46,3,continuous sequence,15.33333333333333
217,4,diphthong,54.25
106,54,aesop,1.962962962962963
137,3,heuristic approach,45.66666666666666
307,81,voter,3.790123456790123
9,4,killer game,2.25
2235,8,english sentence,279.375
14,6,true belief,2.333333333333333
10,1,knowledge content,10.0
1139,3,leftmost,379.6666666666667
53,5,world context,10.6
21,5,word letter,4.2
183,3,official language,61.0
3327,1379,www,2.412617839013778
170,3,type theory,56.66666666666666
93,17,knowledge level,5.470588235294118
18,3,basic search,6.0
442,4,textual information,110.5
138,6,lexis,23.0
46,1,computer communication,46.0
320,4,negative value,80.0
339,1,significance level,339.0
998,176,aux,5.670454545454546
33,1,elsevier,33.0
322,13,same head,24.76923076923077
3251,1615,johnson,2.013003095975232
12,4,mediante,3.0
5389,360,large number,14.96944444444444
63,1,text topic,63.0
273,7,level language,39.0
69,14,inside front cover,4.928571428571429
157,1,current character,157.0
161,4,level approach,40.25
175,8,language syntax,21.875
138,1,optimal path,138.0
93,2,example query,46.5
81,20,scheduler,4.05
88,1,model error,88.0
14,1,class vote,14.0
435,2,clinical text,217.5
22,1,assessment data,22.0
191,1,general english,191.0
1230,5,pattern matching,246.0
28846,11391,content,2.532350100956896
61,3,line text,20.33333333333333
45613,2310,argument,19.74588744588745
172,4,narrative text,43.0
145,16,pisa,9.0625
288,9,translation problem,32.0
1057,166,ocr,6.367469879518072
13,1,data form,13.0
270,10,standard method,27.0
2,1,face decision,2.0
4,1,score version,4.0
2217,893,different way,2.482642777155655
46,1,debate topic,46.0
73,4,access information,18.25
52,5,simple experiment,10.4
28,2,useful task,14.0
7,1,whole example,7.0
40,5,update process,8.0
72,1,formal analysis,72.0
80,4,vax,20.0
110,62,memorization,1.774193548387097
3,1,pictorial overview,3.0
142,3,experimental evidence,47.33333333333334
4056,1,phrase structure,4056.0
205,4,computational method,51.25
292,3,user preference,97.33333333333333
69,3,specific level,23.0
149,6,chinese side,24.83333333333333
62,4,object pronoun,15.5
224,2,particular class,112.0
52,10,single question,5.2
5,1,topological map,5.0
121,2,runtimes,60.5
4,1,overall learning process,4.0
109,3,common method,36.33333333333334
12,8,specific title,1.5
135,14,brief discussion,9.642857142857142
17,1,medium communication,17.0
109,1,speaker belief,109.0
40118,214,discourse,187.4672897196262
26,1,perceiver,26.0
24146,11,natural language,2195.090909090909
48,8,journal paper,6.0
103,1,approximate solution,103.0
8,5,single map,1.6
80,13,volition,6.153846153846154
53,5,philology,10.6
25,2,system list,12.5
817,35,language learner,23.34285714285714
157,9,treasurer,17.44444444444444
44,1,interlinear text,44.0
15,7,hungarian word,2.142857142857143
3,1,tap system,3.0
22,8,objective fact,2.75
26,5,resource file,5.2
12079,1112,complexity,10.86241007194245
116,4,table size,29.0
8,1,implementation result,8.0
6,2,instructive example,3.0
2,1,single degree,2.0
15,1,constant relation,15.0
13,6,whole passage,2.166666666666667
560,8,vijay,70.0
32,4,product data,8.0
82,10,timespan,8.2
77,1,analysis procedure,77.0
4,1,infinite source,4.0
71,1,preposition usage,71.0
3,1,keystroke error,3.0
636,5,time step,127.2
6,3,independent child,2.0
19,2,fundamental requirement,9.5
21,1,gold standard text,21.0
2619,3,markov model,873.0
14,5,reader response,2.8
224,40,reference text,5.6
626,112,single character,5.589285714285714
6,2,evolutionary computation,3.0
109,2,use context,54.5
210,11,german translation,19.09090909090909
929,3,hierarchical structure,309.6666666666667
2,1,print culture,2.0
36,1,stack top,36.0
78480,9547,form,8.220383366502567
10,1,possible code,10.0
1274,176,iso,7.238636363636363
25,12,new thread,2.083333333333333
232,8,language structure,29.0
192,3,topic information,64.0
241,52,web application,4.634615384615385
124,21,general theory,5.904761904761905
121,1,sentence model,121.0
38,2,relevant argument,19.0
86,2,namespace,43.0
141,34,general topic,4.147058823529412
10913,232,fragment,47.03879310344828
916,412,new information,2.223300970873786
9,3,interface problem,3.0
27,1,scale space,27.0
5,1,trw,5.0
19,2,detailed data,9.5
61,1,specific algorithm,61.0
227,2,system developer,113.5
1015,220,foreign language,4.613636363636363
20,6,ampersand,3.333333333333333
35343,577,processing,61.25303292894281
225,1,scale data,225.0
5,1,objective content,5.0
293,9,recognition problem,32.55555555555556
355,1,particular context,355.0
11,1,limited feature set,11.0
17,2,physical examination,8.5
84,5,copyright owner,16.8
28,3,effective system,9.333333333333334
24404,1281,automatic,19.05074160811866
254,2,german sentence,127.0
7,4,award committee,1.75
6,2,bibliographical information,3.0
441,3,international conference,147.0
2744,2,salience,1372.0
493,274,exploitation,1.799270072992701
301,18,english name,16.72222222222222
111,1,particular user,111.0
332,2,expected number,166.0
16,2,frame problem,8.0
8,2,science approach,4.0
22,1,rcts,22.0
10,3,phylogenetics,3.333333333333333
59,17,simple search,3.470588235294118
1996,73,refinement,27.34246575342466
26,3,correct understanding,8.666666666666666
39,1,original hypothesis,39.0
13987,180,detection,77.70555555555555
35,1,further information contact,35.0
8,5,theory approach,1.6
8,1,interpretative process,8.0
140,7,graph theory,20.0
26,13,prompt response,2.0
268,13,experimenter,20.61538461538462
34,2,postal mail,17.0
33,7,reference dictionary,4.714285714285714
45,4,last syllable,11.25
182,6,standard technique,30.33333333333333
34,3,constructive feedback,11.33333333333333
159,1,possible approach,159.0
1575,17,antonym,92.6470588235294
3,1,duplicated information,3.0
2527,18,prolog,140.3888888888889
19,11,useful overview,1.727272727272727
87,5,empirical research,17.4
16,1,term vocabulary,16.0
989,257,goodman,3.848249027237354
3,1,xml library,3.0
9331,827,notion,11.28295042321644
61,3,subjective information,20.33333333333333
258,4,such text,64.5
404,1,segment level,404.0
126,11,interrelation,11.45454545454546
23,1,objective evidence,23.0
23964,604,variable,39.67549668874172
129,22,significant contribution,5.863636363636363
5,1,much relevant information,5.0
78,1,linguistic complexity,78.0
2,1,timely work,2.0
6,4,principle work,1.5
32,1,generous support,32.0
48,29,same element,1.655172413793103
1345,11,hirst,122.2727272727273
35,1,measure phrase,35.0
66,4,applied linguistics,16.5
365,4,guesser,91.25
47,5,dictionary form,9.4
39,1,square method,39.0
9,3,academic discourse,3.0
52,11,logical approach,4.727272727272728
961,3,statistical significance,320.3333333333333
786,3,lish,262.0
110,16,responder,6.875
60,9,wpm,6.666666666666667
1532,10,person name,153.2
61,1,work model,61.0
81,1,programming system,81.0
10,1,context history,10.0
7,1,contrast pattern,7.0
26,9,academic community,2.888888888888889
7,1,correct correction,7.0
14550,1580,interaction,9.208860759493671
354,189,mccoy,1.873015873015873
165,2,numeric value,82.5
1440,16,infinitive,90.0
35,2,particular analysis,17.5
49,2,conceptual content,24.5
205,5,eigenvalue,41.0
123,5,accentuation,24.6
7294,441,conjunction,16.53968253968254
6292,118,syllable,53.32203389830509
115,4,match feature,28.75
11,1,icts,11.0
17,5,alan turing,3.4
72,3,standard tool,24.0
87,6,sentence completion,14.5
98,13,intuitive way,7.538461538461538
90,2,theoretical issue,45.0
47,8,descriptive information,5.875
1356,2,transduction,678.0
25,4,appropriate selection,6.25
155,11,test material,14.09090909090909
2746,13,learning method,211.2307692307692
3,1,asymptotic analysis,3.0
18,1,statistical work,18.0
700,13,particular word,53.84615384615385
288,71,scientific research,4.056338028169014
253,145,gratitude,1.744827586206896
49,3,computability,16.33333333333333
4,2,correction list,2.0
39,1,regression equation,39.0
297,1,similar sentence,297.0
198,1,wildcards,198.0
60,2,english page,30.0
62,1,stochastic method,62.0
48,4,relevant research,12.0
110,36,texting,3.055555555555555
118,2,empirical work,59.0
613,116,english speaker,5.28448275862069
188,5,dbms,37.6
992,10,next word,99.2
1188,2,linguistic theory,594.0
68,22,haskell,3.090909090909091
7,2,summary state,3.5
313,6,computer interaction,52.16666666666666
40582,490,gram,82.82040816326531
6,1,microphone signal,6.0
13247,4975,potential,2.662713567839196
8824,3491,access,2.527642509309653
13,1,improved source,13.0
11,1,quality rank,11.0
37,7,small distance,5.285714285714286
76,30,design process,2.533333333333333
20,2,cohesive text,10.0
26,1,content category,26.0
9,2,cd8,4.5
32,1,text selection,32.0
54416,1517,speech,35.87079762689519
4315,21,analyzer,205.4761904761905
41,2,generation function,20.5
31588,1193,frequency,26.4777870913663
8,2,overall usability,4.0
71388,16780,performance,4.254350417163289
1161,8,orthography,145.125
2259,1022,repetition,2.210371819960861
2,1,priming process,2.0
1105,37,argumentation,29.86486486486486
24,1,question quality,24.0
47,1,greedy strategy,47.0
789,92,fillmore,8.576086956521738
2901,95,variance,30.53684210526316
48,4,german system,12.0
23,1,application information,23.0
26,1,tique,26.0
35,1,proportionality,35.0
29,8,application example,3.625
1086,5,spelling correction,217.2
22,4,overall information,5.5
78,33,negative attitude,2.363636363636364
1645,1,centroid,1645.0
3,2,granicus,1.5
75,4,video data,18.75
59,13,different performance,4.538461538461538
194,1,processing method,194.0
5,1,equivalent item,5.0
284,180,academia,1.577777777777778
59,2,model organism,29.5
1093,264,sag,4.140151515151516
67,9,class relation,7.444444444444445
19,2,example scenario,9.5
290878,15004,model,19.38669688083178
3,1,complex derivation,3.0
29,3,translation theory,9.666666666666666
10,1,diachronic linguistics,10.0
98,1,user knowledge,98.0
441,11,final step,40.09090909090909
2333,65,data structure,35.89230769230769
45,1,target language english,45.0
93,1,output class,93.0
4,1,surtout une,4.0
320,3,stress pattern,106.6666666666667
81,9,original article,9.0
20878,570,attribute,36.62807017543859
478,5,research question,95.6
142,9,recherche,15.77777777777778
99,2,subfield,49.5
9,1,sincere gratitude,9.0
26,7,mair,3.714285714285714
696,135,specific information,5.155555555555556
100,1,word prefix,100.0
108,3,character position,36.0
167,38,other question,4.394736842105263
410,2,predictive power,205.0
20,1,informative context,20.0
1546,377,isbn,4.10079575596817
14,2,finir,7.0
36,2,overall topic,18.0
50,17,inducer,2.941176470588236
78,5,numerical data,15.6
17,3,jason williams,5.666666666666667
93,5,future issue,18.6
8681,358,distinction,24.24860335195531
32,4,target child,8.0
40,2,succinctness,20.0
159,3,genre classification,53.0
51,3,particular sequence,17.0
727,7,random sample,103.8571428571429
52,1,ontology language,52.0
349,4,previous system,87.25
23113,2686,strategy,8.604988830975428
3,1,generous work,3.0
992,642,assistance,1.545171339563863
221,2,event description,110.5
353,2,learning procedure,176.5
361,1,model selection,361.0
105,10,copyright notice,10.5
316,4,particular task,79.0
168,6,rapid development,28.0
347,2,common approach,173.5
52,2,encoding method,26.0
102,6,further example,17.0
116,1,probabilistic language,116.0
59,1,student input,59.0
17,3,sur une,5.666666666666667
111,1,contextual knowledge,111.0
7,1,value scale,7.0
25,1,widespread adoption,25.0
130,3,pba,43.33333333333334
133,5,example text,26.6
50,8,fundamental idea,6.25
806,2,information structure,403.0
4733,2737,overview,1.729265619291195
171,3,network analysis,57.0
244,3,similar method,81.33333333333333
454,5,majority vote,90.8
2317,12,sparseness,193.0833333333333
3,1,numerical calculation,3.0
4,2,level vocabulary,2.0
5,1,specific methodology,5.0
21,1,basic edits,21.0
3927,4,idf,981.75
66329,9,lexical,7369.888888888889
1547,2,different domain,773.5
4,1,ontology work,4.0
40,3,useful rule,13.33333333333333
2300,5,learning approach,460.0
10,2,test scene,5.0
44,1,type rule,44.0
279,30,first letter,9.3
97,1,relational model,97.0
102,14,error handling,7.285714285714286
5,2,timing diagram,2.5
98,8,variable name,12.25
192,15,basic form,12.8
4950,1,translation system,4950.0
260,1,evaluation procedure,260.0
3074,1557,disease,1.974309569685292
5726,1,language pair,5726.0
35,2,correct guess,17.5
5,2,phone keyboard,2.5
149,6,software system,24.83333333333333
5,3,programming work,1.666666666666667
222,54,specific problem,4.111111111111111
91,2,side rule,45.5
13,1,type knowledge,13.0
15,5,good patient,3.0
230,3,generative grammar,76.66666666666667
448,6,first term,74.66666666666667
2,1,extensive paper,2.0
7,3,previous form,2.333333333333333
1071,410,mccarthy,2.61219512195122
301,4,correct label,75.25
18,2,semitone,9.0
6,1,region information,6.0
7840,1823,gap,4.300603400987383
31,1,dimensional object,31.0
200,3,ambiguous term,66.66666666666667
16,10,useful concept,1.6
327,28,barge,11.67857142857143
24716,7780,base,3.176863753213368
36,1,korean text,36.0
